Year-Month,zip,Median Sales
2010-10,11213,303186.0
2010-10,11214,300300.0
2010-10,11215,645000.0
2010-10,11216,323466.0
2010-10,11217,460000.0
2010-10,11218,270000.0
2010-10,11219,563000.0
2010-10,11220,334620.0
2010-10,11222,580402.0
2010-10,11223,425000.0
2010-10,11224,270000.0
2010-10,11225,240000.0
2010-10,11226,385320.0
2010-10,11228,400530.0
2010-10,11229,402665.0
2010-10,11230,192000.0
2010-10,11231,649000.0
2010-10,11233,269878.0
2010-10,11235,255000.0
2010-10,11236,347500.0
2010-10,11237,310000.0
2010-10,11238,577000.0
2010-10,11239,162823.0
2010-11,10001,1055000.0
2010-11,10002,738231.0
2010-11,10003,860000.0
2010-11,10005,999921.0
2010-11,10006,595000.0
2010-11,10007,2053569.0
2010-11,10009,692000.0
2010-11,10011,881000.0
2010-11,10012,1150000.0
2010-11,10013,1850000.0
2010-11,10014,1620000.0
2010-11,10016,693600.0
2010-11,10017,500000.0
2010-11,10018,700000.0
2010-11,10019,982000.0
2010-11,10020,846358.5
2010-11,10021,1245000.0
2010-11,10022,840000.0
2010-11,10023,1280000.0
2010-11,10024,758500.0
2010-11,10025,595095.0
2010-11,10026,635000.0
2010-11,10027,369000.0
2010-11,10028,930000.0
2010-11,10029,650000.0
2010-11,10030,417500.0
2010-11,10031,411500.0
2010-11,10032,270000.0
2010-11,10034,360000.0
2010-11,10035,525000.0
2010-11,10037,425000.0
2010-11,10038,618000.0
2010-11,10039,694250.0
2010-11,10044,610000.0
2010-11,10065,1450000.0
2010-11,10069,985000.0
2010-11,10103,960000.0
2010-11,10110,710250.0
2010-11,10111,7300000.0
2010-11,10112,1100000.0
2010-11,10152,604000.0
2010-11,10153,2662500.0
2010-11,10154,822500.0
2010-11,10162,910000.0
2010-11,10167,454566.0
2010-11,10171,501205.0
2010-11,10199,649500.0
2010-11,10271,970000.0
2010-11,10278,620000.0
2010-11,10280,1373176.0
2010-11,10282,1750000.0
2010-11,10468,270000.0
2010-11,11101,499000.0
2010-11,11106,740000.0
2010-11,11109,655821.5
2010-11,11201,599749.0
2010-11,11204,429936.0
2010-11,11205,359970.0
2010-11,11206,416142.0
2010-11,11209,280000.0
2010-11,11210,327500.0
2010-11,11211,528781.0
2010-11,11213,946972.0
2010-11,11214,466440.0
2010-11,11215,530000.0
2010-11,11216,293046.0
2010-11,11217,391500.0
2010-11,11218,296500.0
2010-11,11219,402500.0
2010-11,11220,265000.0
2010-11,11221,377153.0
2010-11,11222,629130.0
2010-11,11223,190122.0
2010-11,11224,275000.0
2010-11,11225,388265.0
2010-11,11226,428300.0
2010-11,11229,172500.0
2010-11,11230,215000.0
2010-11,11231,686296.0
2010-11,11235,350000.0
2010-11,11236,474395.0
2010-11,11237,335000.0
2010-11,11238,464010.0
2010-11,11239,159272.0
2010-12,10001,1275000.0
2010-12,10002,664000.0
2010-12,10003,1012000.0
2010-12,10005,833437.0
2010-12,10006,507500.0
2010-12,10007,1909218.5
2010-12,10009,569000.0
2010-12,10011,1300000.0
2010-12,10012,1215359.5
2010-12,10013,2306443.5
2010-12,10014,1775000.0
2010-12,10016,640988.0
2010-12,10017,698000.0
2010-12,10018,660000.0
2010-12,10019,1250000.0
2010-12,10020,512500.0
2010-12,10021,1187500.0
2010-12,10022,926608.0
2010-12,10023,1395000.0
2010-12,10025,825000.0
2010-12,10026,708750.5
2010-12,10027,509000.0
2010-12,10028,1018250.0
2010-12,10029,546000.0
2010-12,10030,570000.0
2010-12,10031,335000.0
2010-12,10034,390000.0
2010-12,10035,580402.0
2010-12,10037,405600.0
2010-12,10038,895000.0
2010-12,10039,700046.0
2010-12,10044,1073600.0
2010-12,10065,850000.0
2010-12,10069,975000.0
2010-12,10103,759750.0
2010-12,10110,790000.0
2010-12,10111,2730000.0
2010-12,10112,1925000.0
2010-12,10119,1725000.0
2010-12,10153,3000000.0
2010-12,10154,811276.0
2010-12,10162,690000.0
2010-12,10167,465000.0
2010-12,10171,1069162.0
2010-12,10199,897500.0
2010-12,10271,1392547.0
2010-12,10278,1201000.0
2010-12,10280,1909218.0
2010-12,10282,1812328.0
2010-12,10468,291000.0
2010-12,11106,995000.0
2010-12,11109,739250.0
2010-12,11201,585000.0
2010-12,11203,140000.0
2010-12,11204,424843.5
2010-12,11205,415000.0
2010-12,11206,499000.0
2010-12,11207,925000.0
2010-12,11209,320665.0
2010-12,11210,239000.0
2010-12,11211,580219.5
2010-12,11213,417500.0
2010-12,11214,280890.0
2010-12,11215,600000.0
2010-12,11216,356182.5
2010-12,11217,410750.0
2010-12,11218,467500.0
2010-12,11219,358500.0
2010-12,11220,325261.0
2010-12,11222,623157.5
2010-12,11223,388000.0
2010-12,11224,290000.0
2010-12,11225,249000.0
2010-12,11226,324480.0
2010-12,11229,165000.0
2010-12,11230,253811.0
2010-12,11231,550000.0
2010-12,11233,568354.0
2010-12,11235,239000.0
2010-12,11236,395460.0
2010-12,11237,327000.0
2010-12,11238,446160.0
2010-12,11239,189408.5
2010-2,10001,984500.0
2010-2,10002,590000.0
2010-2,10003,805000.0
2010-2,10005,555730.0
2010-2,10006,607895.0
2010-2,10007,2300000.0
2010-2,10009,599000.0
2010-2,10011,861250.0
2010-2,10012,1625000.0
2010-2,10013,2650000.0
2010-2,10014,1652500.0
2010-2,10016,735000.0
2010-2,10017,499500.0
2010-2,10018,975496.0
2010-2,10019,985000.0
2010-2,10021,1017386.0
2010-2,10022,627500.0
2010-2,10023,1032500.0
2010-2,10024,355000.0
2010-2,10025,797694.5
2010-2,10026,740000.0
2010-2,10027,532500.0
2010-2,10028,891500.0
2010-2,10029,837500.0
2010-2,10030,172380.0
2010-2,10031,420370.0
2010-2,10032,387500.0
2010-2,10034,303105.0
2010-2,10037,590482.0
2010-2,10038,576351.0
2010-2,10039,340792.0
2010-2,10044,597500.0
2010-2,10065,985000.0
2010-2,10069,834500.0
2010-2,10103,812500.0
2010-2,10110,590000.0
2010-2,10112,1900000.0
2010-2,10153,900000.0
2010-2,10154,1146249.5
2010-2,10162,824982.5
2010-2,10167,860000.0
2010-2,10171,614500.0
2010-2,10199,490000.0
2010-2,10271,769669.5
2010-2,10278,771324.0
2010-2,10280,565000.0
2010-2,10282,1875000.0
2010-2,10468,347000.0
2010-2,11101,685000.0
2010-2,11106,572765.0
2010-2,11109,563289.0
2010-2,11201,636915.0
2010-2,11203,166489.0
2010-2,11204,560037.5
2010-2,11205,452500.0
2010-2,11206,279500.0
2010-2,11207,332177.0
2010-2,11208,180410.0
2010-2,11209,269500.0
2010-2,11210,209000.0
2010-2,11211,480000.0
2010-2,11212,365516.0
2010-2,11213,560000.0
2010-2,11214,242500.0
2010-2,11215,510000.0
2010-2,11217,537947.5
2010-2,11218,327500.0
2010-2,11219,385000.0
2010-2,11220,342366.0
2010-2,11222,602201.0
2010-2,11223,396730.0
2010-2,11224,326000.0
2010-2,11226,375000.0
2010-2,11229,159000.0
2010-2,11230,225000.0
2010-2,11231,535000.0
2010-2,11233,426950.0
2010-2,11235,349817.5
2010-2,11236,405600.0
2010-2,11237,425000.0
2010-2,11238,519307.0
2010-2,11239,237555.5
2010-2,11354,185000.0
2010-3,10001,1480000.0
2010-3,10002,563750.0
2010-3,10003,895712.5
2010-3,10005,999921.0
2010-3,10006,507231.5
2010-3,10007,1100000.0
2010-3,10009,1062000.0
2010-3,10011,1248000.0
2010-3,10012,1100000.0
2010-3,10013,2150000.0
2010-3,10014,2121967.0
2010-3,10016,395000.0
2010-3,10017,570000.0
2010-3,10018,689000.0
2010-3,10019,1287500.0
2010-3,10020,746250.0
2010-3,10021,861000.0
2010-3,10022,711250.0
2010-3,10023,947500.0
2010-3,10024,545000.0
2010-3,10025,682500.0
2010-3,10026,523319.0
2010-3,10027,413000.0
2010-3,10028,1288952.0
2010-3,10029,930000.0
2010-3,10030,263375.0
2010-3,10031,248275.0
2010-3,10032,430000.0
2010-3,10034,470000.0
2010-3,10035,230000.0
2010-3,10037,425000.0
2010-3,10038,640000.0
2010-3,10039,356201.0
2010-3,10044,910000.0
2010-3,10065,980000.0
2010-3,10069,869500.0
2010-3,10103,625000.0
2010-3,10110,575311.0
2010-3,10112,1100000.0
2010-3,10119,728000.0
2010-3,10153,1112500.0
2010-3,10154,592500.0
2010-3,10162,597500.0
2010-3,10167,650000.0
2010-3,10171,486720.0
2010-3,10199,799800.0
2010-3,10271,800000.0
2010-3,10278,1369001.5
2010-3,10280,1099406.0
2010-3,10282,2672906.0
2010-3,10468,309000.0
2010-3,11101,804417.0
2010-3,11106,640000.0
2010-3,11109,522575.0
2010-3,11201,498732.5
2010-3,11203,172672.0
2010-3,11204,541022.5
2010-3,11205,337500.0
2010-3,11206,317590.0
2010-3,11208,180410.0
2010-3,11209,205000.0
2010-3,11210,225000.0
2010-3,11211,506090.5
2010-3,11212,278850.0
2010-3,11213,452495.0
2010-3,11214,441090.0
2010-3,11215,514216.0
2010-3,11216,375000.0
2010-3,11217,577110.0
2010-3,11218,290000.0
2010-3,11219,390300.0
2010-3,11220,297065.0
2010-3,11221,368082.0
2010-3,11222,570000.0
2010-3,11223,415740.0
2010-3,11224,328500.0
2010-3,11225,560137.0
2010-3,11226,324000.0
2010-3,11228,375180.0
2010-3,11229,152500.0
2010-3,11230,254500.0
2010-3,11231,902500.0
2010-3,11233,324480.0
2010-3,11235,344760.0
2010-3,11236,401037.0
2010-3,11237,289000.0
2010-3,11238,480000.0
2010-3,11239,249715.0
2010-3,11354,186972.0
2010-4,10001,1150325.0
2010-4,10002,610000.0
2010-4,10003,867500.0
2010-4,10006,681176.0
2010-4,10007,1705568.0
2010-4,10009,562500.0
2010-4,10011,1120000.0
2010-4,10012,1992500.0
2010-4,10013,1875000.0
2010-4,10014,1800000.0
2010-4,10016,517000.0
2010-4,10017,609750.0
2010-4,10018,730000.0
2010-4,10019,865000.0
2010-4,10020,522500.0
2010-4,10021,867500.0
2010-4,10022,650000.0
2010-4,10023,835000.0
2010-4,10024,425000.0
2010-4,10025,840000.0
2010-4,10026,577856.5
2010-4,10027,475000.0
2010-4,10028,870000.0
2010-4,10029,687318.0
2010-4,10030,384500.0
2010-4,10031,420000.0
2010-4,10032,369500.0
2010-4,10034,338500.0
2010-4,10035,371740.5
2010-4,10037,321438.0
2010-4,10038,960000.0
2010-4,10039,327319.5
2010-4,10044,655000.0
2010-4,10065,1195000.0
2010-4,10069,890000.0
2010-4,10103,626000.0
2010-4,10110,611665.0
2010-4,10119,1325000.0
2010-4,10153,1550000.0
2010-4,10154,857500.0
2010-4,10162,691250.0
2010-4,10167,488060.0
2010-4,10171,620000.0
2010-4,10199,1114983.0
2010-4,10271,1050000.0
2010-4,10278,995000.0
2010-4,10280,1822667.0
2010-4,10282,2068000.0
2010-4,10468,380000.0
2010-4,11101,439000.0
2010-4,11106,547500.0
2010-4,11109,610000.0
2010-4,11201,526895.0
2010-4,11203,209210.0
2010-4,11204,405000.0
2010-4,11205,431056.0
2010-4,11206,475650.0
2010-4,11207,336583.0
2010-4,11208,180410.0
2010-4,11209,252500.0
2010-4,11210,232500.0
2010-4,11211,534581.0
2010-4,11212,384641.5
2010-4,11213,275000.0
2010-4,11214,385320.0
2010-4,11215,596500.0
2010-4,11216,343380.0
2010-4,11217,575481.5
2010-4,11218,446000.0
2010-4,11219,425000.0
2010-4,11220,293000.0
2010-4,11221,428750.0
2010-4,11222,485860.0
2010-4,11223,420810.0
2010-4,11224,281000.0
2010-4,11225,145000.0
2010-4,11226,313824.0
2010-4,11229,200000.0
2010-4,11230,329550.0
2010-4,11231,505000.0
2010-4,11233,328750.0
2010-4,11235,339287.5
2010-4,11236,359970.0
2010-4,11237,180000.0
2010-4,11238,498000.0
2010-4,11239,250968.5
2010-4,11354,190448.5
2010-5,10001,835000.0
2010-5,10002,518750.0
2010-5,10003,950000.0
2010-5,10005,999921.0
2010-5,10006,653000.0
2010-5,10007,2050000.0
2010-5,10009,580000.0
2010-5,10011,772000.0
2010-5,10012,1552500.0
2010-5,10013,2650000.0
2010-5,10014,2800000.0
2010-5,10016,575000.0
2010-5,10017,575000.0
2010-5,10018,750000.0
2010-5,10019,925000.0
2010-5,10020,552500.0
2010-5,10021,1118000.0
2010-5,10022,900000.0
2010-5,10023,1199500.0
2010-5,10024,1550000.0
2010-5,10025,672500.0
2010-5,10026,572564.0
2010-5,10027,450000.0
2010-5,10028,1450000.0
2010-5,10029,1550000.0
2010-5,10030,444000.0
2010-5,10031,242965.0
2010-5,10032,375000.0
2010-5,10034,355135.0
2010-5,10035,304668.5
2010-5,10037,330000.0
2010-5,10038,1132803.0
2010-5,10039,280439.0
2010-5,10044,750000.0
2010-5,10065,1359363.0
2010-5,10069,950000.0
2010-5,10103,1070000.0
2010-5,10110,681000.0
2010-5,10111,2425000.0
2010-5,10119,627000.0
2010-5,10152,540000.0
2010-5,10153,1250000.0
2010-5,10154,855000.0
2010-5,10162,800000.0
2010-5,10167,679000.0
2010-5,10171,833559.5
2010-5,10199,570018.5
2010-5,10271,820073.5
2010-5,10278,1800000.0
2010-5,10280,1812485.0
2010-5,10282,2120987.5
2010-5,10468,271250.0
2010-5,11101,565760.0
2010-5,11106,585000.0
2010-5,11109,598415.0
2010-5,11201,625000.0
2010-5,11203,520000.0
2010-5,11204,334620.0
2010-5,11205,343125.0
2010-5,11206,485363.0
2010-5,11207,288782.0
2010-5,11209,258750.0
2010-5,11210,290000.0
2010-5,11211,616041.0
2010-5,11212,228536.0
2010-5,11213,489100.0
2010-5,11214,228000.0
2010-5,11215,606500.0
2010-5,11216,332796.0
2010-5,11217,560037.0
2010-5,11218,262500.0
2010-5,11219,405335.0
2010-5,11220,266682.0
2010-5,11222,572765.0
2010-5,11223,405600.0
2010-5,11224,270000.0
2010-5,11225,201190.0
2010-5,11226,263000.0
2010-5,11228,285000.0
2010-5,11229,146000.0
2010-5,11230,265000.0
2010-5,11231,859000.0
2010-5,11233,275766.5
2010-5,11235,364985.0
2010-5,11236,325000.0
2010-5,11237,283920.0
2010-5,11238,450000.0
2010-5,11239,188478.5
2010-6,10001,1362500.0
2010-6,10002,521000.0
2010-6,10003,760000.0
2010-6,10005,556335.0
2010-6,10006,500000.0
2010-6,10007,1625000.0
2010-6,10009,535000.0
2010-6,10011,936790.0
2010-6,10012,1383419.0
2010-6,10013,2835737.0
2010-6,10014,1312500.0
2010-6,10016,564000.0
2010-6,10017,517500.0
2010-6,10018,642500.0
2010-6,10019,1074500.0
2010-6,10020,925000.0
2010-6,10021,999500.0
2010-6,10022,595000.0
2010-6,10023,830000.0
2010-6,10024,707750.0
2010-6,10025,712775.0
2010-6,10026,650000.0
2010-6,10027,490000.0
2010-6,10028,945000.0
2010-6,10029,631679.0
2010-6,10030,338000.0
2010-6,10031,362240.0
2010-6,10032,400000.0
2010-6,10034,360364.0
2010-6,10035,335838.0
2010-6,10037,338929.5
2010-6,10038,603000.0
2010-6,10039,347550.0
2010-6,10044,605000.0
2010-6,10065,1125000.0
2010-6,10069,735000.0
2010-6,10103,700000.0
2010-6,10110,525000.0
2010-6,10112,2062500.0
2010-6,10115,520750.0
2010-6,10119,455000.0
2010-6,10152,493655.0
2010-6,10153,1280703.5
2010-6,10154,750000.0
2010-6,10162,800000.0
2010-6,10167,598000.0
2010-6,10171,750000.0
2010-6,10199,651680.0
2010-6,10271,917500.0
2010-6,10278,1683574.5
2010-6,10280,550000.0
2010-6,10282,2724637.0
2010-6,10468,390000.0
2010-6,11101,482664.0
2010-6,11106,650000.0
2010-6,11109,640479.0
2010-6,11201,523000.0
2010-6,11204,416898.0
2010-6,11205,400000.0
2010-6,11206,385000.0
2010-6,11207,328321.0
2010-6,11209,285000.0
2010-6,11210,310000.0
2010-6,11211,492500.0
2010-6,11212,294414.5
2010-6,11213,570220.0
2010-6,11214,281892.0
2010-6,11215,539500.0
2010-6,11216,340000.0
2010-6,11217,618000.0
2010-6,11218,313500.0
2010-6,11219,495930.0
2010-6,11220,277000.0
2010-6,11221,380000.0
2010-6,11222,535000.0
2010-6,11223,261265.0
2010-6,11224,275000.0
2010-6,11225,280000.0
2010-6,11226,357435.0
2010-6,11229,225000.0
2010-6,11230,192778.0
2010-6,11231,585493.0
2010-6,11233,468750.0
2010-6,11235,245000.0
2010-6,11236,396720.0
2010-6,11237,334950.0
2010-6,11238,440565.5
2010-6,11239,216942.5
2010-7,10001,1268226.5
2010-7,10002,600000.0
2010-7,10003,1184221.5
2010-7,10005,1440546.5
2010-7,10006,517290.5
2010-7,10007,1425000.0
2010-7,10009,655818.0
2010-7,10011,1155000.0
2010-7,10012,1562888.0
2010-7,10013,2094618.5
2010-7,10014,1077500.0
2010-7,10016,641497.0
2010-7,10017,612500.0
2010-7,10018,748000.0
2010-7,10019,1195000.0
2010-7,10021,1175000.0
2010-7,10022,717500.0
2010-7,10023,1237000.0
2010-7,10025,898500.0
2010-7,10026,681209.0
2010-7,10027,379146.0
2010-7,10028,1015423.5
2010-7,10029,799000.0
2010-7,10030,385000.0
2010-7,10031,309000.0
2010-7,10032,442500.0
2010-7,10034,335000.0
2010-7,10035,366548.0
2010-7,10037,417768.0
2010-7,10038,636406.0
2010-7,10039,419844.0
2010-7,10044,710000.0
2010-7,10065,1304225.5
2010-7,10069,859000.0
2010-7,10103,570000.0
2010-7,10110,780000.0
2010-7,10115,307500.0
2010-7,10119,1170000.0
2010-7,10153,4100000.0
2010-7,10154,850000.0
2010-7,10162,880000.0
2010-7,10171,655000.0
2010-7,10199,1300000.0
2010-7,10271,907318.0
2010-7,10278,1050000.0
2010-7,10280,1221900.0
2010-7,10282,1196443.0
2010-7,11101,875000.0
2010-7,11106,492500.0
2010-7,11109,600000.0
2010-7,11201,640000.0
2010-7,11203,445000.0
2010-7,11204,500000.0
2010-7,11205,427500.0
2010-7,11206,280000.0
2010-7,11209,265000.0
2010-7,11210,163620.0
2010-7,11211,533661.0
2010-7,11213,463905.0
2010-7,11214,240000.0
2010-7,11215,660000.0
2010-7,11216,360915.0
2010-7,11217,742500.0
2010-7,11218,368000.0
2010-7,11219,425000.0
2010-7,11220,248430.0
2010-7,11221,354900.0
2010-7,11222,510000.0
2010-7,11223,409149.5
2010-7,11224,346250.0
2010-7,11225,158000.0
2010-7,11226,459140.0
2010-7,11228,428415.0
2010-7,11229,178500.0
2010-7,11230,373500.0
2010-7,11231,1035000.0
2010-7,11233,280000.0
2010-7,11235,286855.0
2010-7,11236,320895.0
2010-7,11237,359795.0
2010-7,11238,560037.0
2010-7,11239,223025.0
2010-8,10001,1443369.0
2010-8,10002,1026944.0
2010-8,10003,875000.0
2010-8,10005,875000.0
2010-8,10006,571500.0
2010-8,10007,1602328.0
2010-8,10009,870000.0
2010-8,10011,812500.0
2010-8,10012,986878.5
2010-8,10013,2244618.5
2010-8,10014,1300000.0
2010-8,10016,676118.0
2010-8,10017,585000.0
2010-8,10018,710000.0
2010-8,10019,1270000.0
2010-8,10020,1580000.0
2010-8,10021,1175000.0
2010-8,10022,802616.5
2010-8,10023,985000.0
2010-8,10025,675976.5
2010-8,10026,629111.5
2010-8,10027,499000.0
2010-8,10028,1070000.0
2010-8,10029,970000.0
2010-8,10030,380000.0
2010-8,10031,595000.0
2010-8,10032,396000.0
2010-8,10034,365000.0
2010-8,10035,341768.0
2010-8,10037,400370.0
2010-8,10038,1060000.0
2010-8,10039,292171.5
2010-8,10044,825000.0
2010-8,10065,1250000.0
2010-8,10069,853525.0
2010-8,10103,685000.0
2010-8,10110,600000.0
2010-8,10112,957155.0
2010-8,10115,520000.0
2010-8,10119,1050000.0
2010-8,10153,1750000.0
2010-8,10154,957155.0
2010-8,10162,1180000.0
2010-8,10171,796000.0
2010-8,10199,682500.0
2010-8,10271,842500.0
2010-8,10278,2221396.5
2010-8,10280,850967.0
2010-8,10282,3054750.0
2010-8,10468,372500.0
2010-8,11106,749000.0
2010-8,11109,753505.0
2010-8,11201,610950.0
2010-8,11203,575000.0
2010-8,11204,369347.0
2010-8,11205,427500.0
2010-8,11206,390110.0
2010-8,11209,286250.0
2010-8,11210,176000.0
2010-8,11211,524699.5
2010-8,11213,554946.0
2010-8,11214,355000.0
2010-8,11215,649000.0
2010-8,11216,380250.0
2010-8,11217,550000.0
2010-8,11218,313500.0
2010-8,11219,415740.0
2010-8,11220,355000.0
2010-8,11222,580402.5
2010-8,11223,375180.0
2010-8,11224,335000.0
2010-8,11225,245000.0
2010-8,11226,560037.0
2010-8,11228,440000.0
2010-8,11229,315000.0
2010-8,11230,255000.0
2010-8,11231,785000.0
2010-8,11233,417500.0
2010-8,11235,395000.0
2010-8,11236,384835.0
2010-8,11237,298591.0
2010-8,11238,558000.0
2010-8,11239,226100.0
2010-9,10001,1605285.0
2010-9,10002,499000.0
2010-9,10003,918000.0
2010-9,10005,708192.5
2010-9,10006,538000.0
2010-9,10007,1800000.0
2010-9,10009,595000.0
2010-9,10011,1090000.0
2010-9,10012,1084305.0
2010-9,10013,2163781.0
2010-9,10014,1747317.0
2010-9,10016,774526.0
2010-9,10017,600000.0
2010-9,10018,685369.0
2010-9,10019,882200.0
2010-9,10020,510000.0
2010-9,10021,1060000.0
2010-9,10022,870000.0
2010-9,10023,940000.0
2010-9,10024,231000.0
2010-9,10025,799000.0
2010-9,10026,621250.0
2010-9,10027,470000.0
2010-9,10028,862500.0
2010-9,10029,648771.0
2010-9,10030,267500.0
2010-9,10031,589516.0
2010-9,10032,307500.0
2010-9,10034,426000.0
2010-9,10035,425000.0
2010-9,10037,775000.0
2010-9,10038,759884.5
2010-9,10039,580000.0
2010-9,10044,587000.0
2010-9,10065,990000.0
2010-9,10069,761700.0
2010-9,10103,740000.0
2010-9,10110,1400000.0
2010-9,10111,11500000.0
2010-9,10112,1275000.0
2010-9,10115,440000.0
2010-9,10119,649000.0
2010-9,10152,950000.0
2010-9,10153,795000.0
2010-9,10154,967337.0
2010-9,10162,860000.0
2010-9,10167,669500.0
2010-9,10171,962500.0
2010-9,10199,615500.0
2010-9,10271,656437.0
2010-9,10278,1400000.0
2010-9,10280,880000.0
2010-9,10282,3067000.0
2010-9,10468,370000.0
2010-9,11101,687318.0
2010-9,11106,505986.0
2010-9,11109,722623.5
2010-9,11201,620826.5
2010-9,11204,436020.0
2010-9,11205,529490.0
2010-9,11206,464000.0
2010-9,11209,390000.0
2010-9,11210,312500.0
2010-9,11211,512500.0
2010-9,11213,364533.0
2010-9,11214,237500.0
2010-9,11215,675000.0
2010-9,11216,469482.0
2010-9,11217,725000.0
2010-9,11218,327500.0
2010-9,11219,486720.0
2010-9,11220,300226.0
2010-9,11221,600000.0
2010-9,11222,641497.0
2010-9,11223,334620.0
2010-9,11224,349830.0
2010-9,11225,204500.0
2010-9,11226,314340.0
2010-9,11229,207500.0
2010-9,11230,395000.0
2010-9,11231,649500.0
2010-9,11233,339531.0
2010-9,11234,150000.0
2010-9,11235,349500.0
2010-9,11236,270000.0
2010-9,11237,360230.0
2010-9,11238,387500.0
2010-9,11239,186470.0
2011-1,10001,1072000.0
2011-1,10002,628157.5
2011-1,10003,736000.0
2011-1,10005,1043706.0
2011-1,10006,900000.0
2011-1,10007,2250000.0
2011-1,10009,787500.0
2011-1,10011,1233589.0
2011-1,10012,1138220.0
2011-1,10013,2850000.0
2011-1,10014,1530000.0
2011-1,10016,588702.0
2011-1,10017,643000.0
2011-1,10018,700000.0
2011-1,10019,942465.0
2011-1,10020,655000.0
2011-1,10021,982500.0
2011-1,10022,750000.0
2011-1,10023,998000.0
2011-1,10024,1067500.0
2011-1,10025,1079345.0
2011-1,10026,673476.5
2011-1,10027,343441.0
2011-1,10028,845000.0
2011-1,10029,1775000.0
2011-1,10030,345000.0
2011-1,10031,259500.0
2011-1,10032,220000.0
2011-1,10034,455000.0
2011-1,10035,320000.0
2011-1,10037,430000.0
2011-1,10038,733000.0
2011-1,10039,458772.0
2011-1,10044,616075.0
2011-1,10065,1260000.0
2011-1,10069,695000.0
2011-1,10103,1443750.0
2011-1,10110,700000.0
2011-1,10152,675000.0
2011-1,10153,1584229.5
2011-1,10154,1075000.0
2011-1,10162,820000.0
2011-1,10167,615000.0
2011-1,10171,709115.5
2011-1,10199,878789.0
2011-1,10271,1170000.0
2011-1,10278,1731050.5
2011-1,10280,485000.0
2011-1,10282,2200000.0
2011-1,10468,353500.0
2011-1,11101,717500.0
2011-1,11109,560611.5
2011-1,11201,682227.0
2011-1,11204,375493.0
2011-1,11205,412000.0
2011-1,11206,431800.0
2011-1,11207,121680.0
2011-1,11209,332000.0
2011-1,11210,194892.0
2011-1,11211,597712.0
2011-1,11213,292877.5
2011-1,11214,309777.0
2011-1,11215,677500.0
2011-1,11216,285000.0
2011-1,11217,414687.5
2011-1,11218,420000.0
2011-1,11219,425100.0
2011-1,11220,309270.0
2011-1,11222,507000.0
2011-1,11223,428415.0
2011-1,11224,269500.0
2011-1,11225,195000.0
2011-1,11226,335000.0
2011-1,11228,233000.0
2011-1,11229,183250.0
2011-1,11230,190750.0
2011-1,11231,751548.0
2011-1,11233,381500.0
2011-1,11235,352500.0
2011-1,11236,395460.0
2011-1,11237,299100.0
2011-1,11238,481250.0
2011-1,11239,259410.0
2011-10,10001,1250000.0
2011-10,10002,585000.0
2011-10,10003,635000.0
2011-10,10005,1211717.0
2011-10,10006,932004.0
2011-10,10007,1482250.0
2011-10,10009,782500.0
2011-10,10011,737500.0
2011-10,10012,560000.0
2011-10,10013,3150000.0
2011-10,10014,1425000.0
2011-10,10016,575000.0
2011-10,10017,500000.0
2011-10,10018,621156.0
2011-10,10019,1035000.0
2011-10,10020,1085000.0
2011-10,10021,844500.0
2011-10,10022,714327.5
2011-10,10023,1425000.0
2011-10,10025,860000.0
2011-10,10026,525000.0
2011-10,10027,359000.0
2011-10,10028,977000.0
2011-10,10029,585000.0
2011-10,10030,292110.0
2011-10,10031,200630.0
2011-10,10032,239000.0
2011-10,10034,345000.0
2011-10,10035,367391.0
2011-10,10037,560604.5
2011-10,10038,770000.0
2011-10,10039,400000.0
2011-10,10044,545000.0
2011-10,10065,1127500.0
2011-10,10069,720000.0
2011-10,10103,1800000.0
2011-10,10110,982209.5
2011-10,10112,1223700.0
2011-10,10115,257500.0
2011-10,10119,654000.0
2011-10,10152,619500.0
2011-10,10153,1947500.0
2011-10,10154,403300.0
2011-10,10162,670000.0
2011-10,10167,682500.0
2011-10,10171,743322.0
2011-10,10199,747500.0
2011-10,10271,810000.0
2011-10,10278,2040000.0
2011-10,10280,1485000.0
2011-10,10282,1079497.5
2011-10,10468,371250.0
2011-10,11101,457336.0
2011-10,11106,640000.0
2011-10,11109,523500.0
2011-10,11201,549500.0
2011-10,11204,402558.0
2011-10,11205,400530.0
2011-10,11206,399000.0
2011-10,11207,263640.0
2011-10,11209,215000.0
2011-10,11210,390000.0
2011-10,11211,480028.0
2011-10,11213,198744.0
2011-10,11214,250000.0
2011-10,11215,665000.0
2011-10,11216,415740.0
2011-10,11217,486681.5
2011-10,11218,349000.0
2011-10,11219,511699.0
2011-10,11220,257000.0
2011-10,11221,490000.0
2011-10,11222,655931.5
2011-10,11223,221000.0
2011-10,11224,276500.0
2011-10,11225,432978.0
2011-10,11226,354609.5
2011-10,11228,526096.0
2011-10,11229,229036.0
2011-10,11230,354900.0
2011-10,11231,661500.0
2011-10,11233,330000.0
2011-10,11235,320000.0
2011-10,11236,320000.0
2011-10,11237,404666.0
2011-10,11238,396420.5
2011-10,11239,189300.0
2011-11,10001,1637500.0
2011-11,10002,500000.0
2011-11,10003,1100000.0
2011-11,10005,952063.0
2011-11,10006,495000.0
2011-11,10009,672500.0
2011-11,10011,751250.0
2011-11,10012,1800000.0
2011-11,10013,3212500.0
2011-11,10014,710000.0
2011-11,10016,465000.0
2011-11,10017,537500.0
2011-11,10018,733000.0
